session_id,vehicle_id,station_id,start_time,end_time,energy_consumed_kWh,cost
2775,934,477,2023-05-27 22:24:00,2023-05-27 23:20:00,42.44,318.3
2776,556,234,2023-05-01 17:01:00,2023-05-01 17:48:00,18.31,137.32
2777,235,345,2023-03-07 02:56:00,2023-03-07 04:08:00,41.02,307.65
2778,324,129,2023-03-13 09:37:00,2023-03-13 10:59:00,10.54,79.05
2779,292,141,2023-03-11 09:32:00,2023-03-11 10:42:00,34.24,256.8
2780,947,107,2023-03-02 05:55:00,2023-03-02 06:26:00,16.41,123.08
2781,447,246,2023-05-07 03:29:00,2023-05-07 04:11:00,44.77,335.78
2782,491,94,2023-09-29 23:29:00,2023-09-30 00:01:00,38.77,290.78
2783,680,493,2023-07-09 15:26:00,2023-07-09 16:35:00,36.51,273.82
2784,497,16,2023-02-28 02:31:00,2023-02-28 03:25:00,24.01,180.08
2785,221,371,2023-02-06 19:02:00,2023-02-06 20:25:00,11.25,84.38
2786,217,247,2023-06-11 04:56:00,2023-06-11 05:56:00,33.75,253.12
2787,104,303,2023-06-17 02:08:00,2023-06-17 03:15:00,22.68,170.1
2788,760,297,2023-01-30 22:52:00,2023-01-31 00:07:00,16.38,122.85
2789,209,354,2023-08-23 15:36:00,2023-08-23 16:23:00,45.72,342.9
2790,180,35,2023-05-04 19:23:00,2023-05-04 20:29:00,14.46,108.45
2791,598,286,2023-05-06 23:44:00,2023-05-07 00:55:00,32.65,244.88
2792,561,491,2023-09-14 17:28:00,2023-09-14 18:46:00,31.98,239.85
2793,349,43,2023-11-06 11:32:00,2023-11-06 13:00:00,21.65,162.38
2794,819,226,2023-08-26 12:50:00,2023-08-26 13:41:00,13.35,100.12
2795,695,284,2023-11-25 22:19:00,2023-11-25 23:14:00,14.28,107.1
2796,146,100,2023-06-26 02:26:00,2023-06-26 03:40:00,19.35,145.12
2797,661,285,2023-09-12 03:43:00,2023-09-12 04:38:00,36.73,275.47
2798,158,321,2023-04-08 18:06:00,2023-04-08 18:39:00,39.98,299.85
2799,277,388,2023-05-08 08:43:00,2023-05-08 10:00:00,29.62,222.15
2800,61,310,2023-08-24 16:21:00,2023-08-24 17:43:00,38.61,289.57
2801,451,178,2023-12-10 03:04:00,2023-12-10 03:50:00,43.76,328.2
2802,278,392,2023-05-03 06:28:00,2023-05-03 07:08:00,30.99,232.42
2803,642,392,2023-12-20 16:51:00,2023-12-20 17:38:00,21.14,158.55
2804,107,48,2023-06-10 17:44:00,2023-06-10 18:34:00,22.34,167.55
2805,366,41,2023-03-12 08:12:00,2023-03-12 08:48:00,39.49,296.18
2806,277,161,2023-07-26 13:18:00,2023-07-26 14:21:00,32.99,247.43
2807,630,9,2023-12-13 21:21:00,2023-12-13 21:55:00,43.73,327.97
2808,547,54,2023-05-02 03:43:00,2023-05-02 04:21:00,21.69,162.68
2809,285,410,2023-05-08 16:01:00,2023-05-08 17:08:00,23.34,175.05
2810,229,166,2023-08-27 21:44:00,2023-08-27 22:15:00,21.11,158.32
2811,321,9,2023-11-25 05:20:00,2023-11-25 05:57:00,42.41,318.07
2812,360,278,2023-11-28 02:02:00,2023-11-28 02:42:00,11.78,88.35
2813,544,207,2023-01-04 17:06:00,2023-01-04 18:04:00,17.12,128.4
2814,392,367,2023-03-17 06:02:00,2023-03-17 06:49:00,48.02,360.15
2815,958,277,2023-11-20 02:03:00,2023-11-20 02:34:00,33.78,253.35
2816,135,20,2023-03-13 21:50:00,2023-03-13 23:15:00,42.78,320.85
2817,944,224,2023-01-30 15:30:00,2023-01-30 16:43:00,32.24,241.8
2818,836,292,2023-09-30 04:49:00,2023-09-30 06:06:00,39.58,296.85
2819,37,374,2023-12-15 16:16:00,2023-12-15 17:06:00,41.02,307.65
2820,104,391,2023-10-11 08:30:00,2023-10-11 09:49:00,35.47,266.02
2821,933,397,2023-06-17 09:57:00,2023-06-17 11:12:00,12.04,90.3
2822,693,439,2023-03-03 18:58:00,2023-03-03 20:05:00,33.59,251.93
2823,496,233,2023-06-08 20:06:00,2023-06-08 20:38:00,41.33,309.97
2824,662,258,2023-10-21 18:47:00,2023-10-21 19:39:00,37.83,283.72
2825,352,364,2023-02-14 22:58:00,2023-02-14 23:58:00,40.89,306.68
2826,315,187,2023-03-24 21:53:00,2023-03-24 22:38:00,41.84,313.8
2827,29,351,2023-11-19 23:02:00,2023-11-20 00:28:00,46.95,352.12
2828,134,371,2023-10-15 12:15:00,2023-10-15 13:09:00,31.92,239.4
2829,882,400,2023-02-01 06:27:00,2023-02-01 07:46:00,21.27,159.53
2830,973,326,2023-05-11 06:09:00,2023-05-11 06:51:00,18.35,137.62
2831,494,492,2023-09-23 12:07:00,2023-09-23 13:23:00,12.48,93.6
2832,694,352,2023-01-04 03:15:00,2023-01-04 03:49:00,26.04,195.3
2833,67,222,2023-04-21 05:24:00,2023-04-21 06:51:00,40.54,304.05
2834,656,322,2023-03-01 01:10:00,2023-03-01 02:13:00,44.42,333.15
2835,566,96,2023-11-15 06:45:00,2023-11-15 07:45:00,12.23,91.73
2836,69,11,2023-11-04 19:21:00,2023-11-04 20:17:00,13.04,97.8
2837,753,26,2023-01-20 19:14:00,2023-01-20 19:45:00,32.43,243.22
2838,373,181,2023-09-17 16:22:00,2023-09-17 17:46:00,14.43,108.22
2839,595,94,2023-01-13 03:03:00,2023-01-13 03:48:00,26.15,196.12
2840,57,491,2023-12-03 11:33:00,2023-12-03 12:55:00,24.77,185.78
2841,483,142,2023-04-23 20:31:00,2023-04-23 21:42:00,36.9,276.75
2842,800,423,2023-02-06 19:22:00,2023-02-06 19:53:00,12.4,93.0
2843,332,178,2023-12-23 20:30:00,2023-12-23 21:44:00,36.61,274.57
2844,600,192,2023-10-09 23:54:00,2023-10-10 01:23:00,27.92,209.4
2845,604,163,2023-07-14 20:09:00,2023-07-14 21:32:00,20.59,154.43
2846,219,437,2023-08-29 13:58:00,2023-08-29 14:59:00,35.81,268.58
2847,257,251,2023-11-20 17:55:00,2023-11-20 18:35:00,16.73,125.48
2848,800,111,2023-04-08 10:11:00,2023-04-08 10:53:00,21.06,157.95
2849,170,474,2023-08-05 10:23:00,2023-08-05 11:40:00,17.95,134.62
2850,880,66,2023-03-22 04:06:00,2023-03-22 04:36:00,17.54,131.55
2851,545,45,2023-12-06 18:44:00,2023-12-06 19:46:00,38.53,288.98
2852,910,118,2023-03-12 08:54:00,2023-03-12 09:27:00,15.55,116.62
2853,855,337,2023-04-22 23:27:00,2023-04-23 00:57:00,22.66,169.95
2854,113,285,2023-04-09 14:14:00,2023-04-09 15:21:00,11.53,86.47
2855,608,250,2023-07-27 01:57:00,2023-07-27 03:05:00,11.99,89.92
2856,899,56,2023-12-17 03:13:00,2023-12-17 04:43:00,35.13,263.48
2857,251,129,2023-03-17 01:48:00,2023-03-17 03:09:00,31.1,233.25
2858,161,297,2023-04-21 03:22:00,2023-04-21 03:54:00,35.03,262.73
2859,510,300,2023-03-09 13:54:00,2023-03-09 15:07:00,20.59,154.43
2860,642,193,2023-03-02 06:04:00,2023-03-02 07:05:00,32.8,246.0
2861,322,228,2023-08-10 09:06:00,2023-08-10 10:08:00,17.71,132.83
2862,917,51,2023-03-09 09:08:00,2023-03-09 10:12:00,22.82,171.15
2863,61,30,2023-11-25 22:06:00,2023-11-25 22:46:00,15.85,118.88
2864,677,227,2023-01-10 13:18:00,2023-01-10 14:10:00,41.31,309.83
2865,307,278,2023-02-07 15:41:00,2023-02-07 16:30:00,11.77,88.27
2866,496,490,2023-03-25 08:33:00,2023-03-25 09:37:00,43.89,329.18
2867,428,49,2023-03-09 16:46:00,2023-03-09 17:29:00,26.83,201.22
2868,425,495,2023-12-22 20:50:00,2023-12-22 21:58:00,49.05,367.88
2869,98,184,2023-06-19 06:08:00,2023-06-19 07:23:00,18.71,140.33
2870,838,18,2023-09-16 20:49:00,2023-09-16 21:25:00,27.07,203.03
2871,781,470,2023-03-16 20:07:00,2023-03-16 21:32:00,39.02,292.65
2872,67,415,2023-03-17 16:07:00,2023-03-17 16:42:00,15.77,118.27
2873,774,43,2023-11-02 19:53:00,2023-11-02 20:28:00,27.9,209.25
2874,214,468,2023-04-23 01:10:00,2023-04-23 01:40:00,33.69,252.67
2875,420,34,2023-02-01 13:41:00,2023-02-01 14:35:00,30.01,225.08
2876,553,10,2023-05-10 23:44:00,2023-05-11 00:18:00,24.38,182.85
2877,511,256,2023-04-13 00:11:00,2023-04-13 01:21:00,27.57,206.78
2878,650,149,2023-07-19 15:58:00,2023-07-19 17:27:00,13.75,103.12
2879,768,204,2023-08-31 06:07:00,2023-08-31 07:04:00,27.02,202.65
2880,493,218,2023-09-23 03:16:00,2023-09-23 04:37:00,36.63,274.73
2881,217,209,2023-08-20 05:38:00,2023-08-20 06:29:00,33.94,254.55
2882,612,253,2023-12-01 03:29:00,2023-12-01 04:39:00,36.85,276.38
2883,540,80,2023-11-03 04:36:00,2023-11-03 05:12:00,40.96,307.2
2884,617,487,2023-04-20 07:48:00,2023-04-20 08:56:00,43.27,324.53
2885,165,494,2023-08-20 22:28:00,2023-08-20 23:05:00,29.14,218.55
2886,119,341,2023-05-04 21:48:00,2023-05-04 22:29:00,39.84,298.8
2887,862,242,2023-12-28 07:14:00,2023-12-28 08:27:00,47.95,359.62
2888,718,403,2023-04-18 19:12:00,2023-04-18 19:45:00,24.21,181.58
2889,558,196,2023-11-22 01:11:00,2023-11-22 02:33:00,25.89,194.18
2890,365,15,2023-09-06 18:10:00,2023-09-06 19:18:00,13.01,97.58
2891,360,238,2023-05-01 09:31:00,2023-05-01 10:21:00,27.13,203.47
2892,221,444,2023-03-29 15:48:00,2023-03-29 16:58:00,26.58,199.35
2893,164,64,2023-01-25 03:39:00,2023-01-25 04:40:00,45.6,342.0
2894,61,488,2023-04-14 19:28:00,2023-04-14 20:18:00,30.3,227.25
2895,100,388,2023-03-05 01:55:00,2023-03-05 02:36:00,11.71,87.83
2896,545,156,2023-08-08 11:01:00,2023-08-08 12:02:00,32.07,240.53
2897,349,435,2023-02-12 04:54:00,2023-02-12 06:14:00,19.55,146.62
2898,852,213,2023-05-14 11:10:00,2023-05-14 12:04:00,49.17,368.78
2899,914,387,2023-02-09 11:47:00,2023-02-09 12:56:00,15.91,119.33
2900,55,408,2023-05-27 04:24:00,2023-05-27 05:08:00,49.34,370.05
2901,179,462,2023-08-13 16:48:00,2023-08-13 17:22:00,23.92,179.4
2902,644,389,2023-03-27 00:58:00,2023-03-27 02:19:00,15.7,117.75
2903,385,390,2023-06-04 09:41:00,2023-06-04 10:42:00,47.66,357.45
2904,653,107,2023-10-30 12:25:00,2023-10-30 13:36:00,34.6,259.5
2905,278,48,2023-11-21 04:31:00,2023-11-21 05:49:00,28.93,216.97
2906,418,83,2023-12-21 11:22:00,2023-12-21 12:01:00,14.44,108.3
2907,38,394,2023-07-06 13:39:00,2023-07-06 14:10:00,22.69,170.18
2908,345,238,2023-04-07 01:31:00,2023-04-07 02:40:00,19.46,145.95
2909,321,494,2023-04-03 10:13:00,2023-04-03 11:15:00,36.82,276.15
2910,728,365,2023-08-05 20:43:00,2023-08-05 21:18:00,28.75,215.62
2911,425,248,2023-03-24 01:27:00,2023-03-24 02:35:00,20.26,151.95
2912,795,254,2023-02-16 14:42:00,2023-02-16 16:04:00,12.62,94.65
2913,236,347,2023-07-15 04:59:00,2023-07-15 06:04:00,49.83,373.72
2914,683,459,2023-10-02 20:33:00,2023-10-02 22:01:00,30.44,228.3
2915,336,369,2023-01-21 21:49:00,2023-01-21 23:14:00,44.79,335.93
2916,229,358,2023-02-12 23:24:00,2023-02-13 00:08:00,47.87,359.02
2917,768,472,2023-06-23 22:47:00,2023-06-24 00:17:00,27.75,208.12
2918,634,174,2023-11-20 15:33:00,2023-11-20 16:42:00,48.33,362.47
2919,550,46,2023-10-20 22:27:00,2023-10-20 23:02:00,23.27,174.53
2920,991,209,2023-01-06 13:29:00,2023-01-06 14:33:00,19.6,147.0
2921,821,56,2023-12-21 05:35:00,2023-12-21 07:04:00,36.4,273.0
2922,310,327,2023-02-08 05:41:00,2023-02-08 07:07:00,45.42,340.65
2923,622,153,2023-05-01 21:34:00,2023-05-01 22:37:00,38.58,289.35
2924,687,88,2023-09-23 22:28:00,2023-09-23 23:55:00,19.94,149.55
2925,907,333,2023-08-09 20:26:00,2023-08-09 21:22:00,19.97,149.77
2926,572,16,2023-10-10 20:43:00,2023-10-10 21:25:00,11.72,87.9
2927,874,103,2023-08-18 19:02:00,2023-08-18 20:03:00,22.42,168.15
2928,627,492,2023-03-26 07:20:00,2023-03-26 08:48:00,45.62,342.15
2929,999,495,2023-09-24 03:42:00,2023-09-24 05:08:00,45.78,343.35
2930,966,145,2023-08-11 15:21:00,2023-08-11 16:11:00,45.97,344.77
2931,399,46,2023-07-14 15:32:00,2023-07-14 16:05:00,40.07,300.52
2932,334,233,2023-11-25 09:50:00,2023-11-25 11:20:00,25.59,191.93
2933,567,286,2023-08-27 06:41:00,2023-08-27 07:22:00,49.35,370.12
2934,374,197,2023-03-12 17:36:00,2023-03-12 18:21:00,25.49,191.17
2935,874,469,2023-04-16 16:57:00,2023-04-16 18:10:00,12.23,91.73
2936,108,206,2023-11-15 06:33:00,2023-11-15 07:27:00,12.93,96.97
2937,827,325,2023-12-09 05:03:00,2023-12-09 05:49:00,22.28,167.1
2938,200,143,2023-04-18 04:48:00,2023-04-18 05:33:00,42.46,318.45
2939,304,409,2023-06-02 20:53:00,2023-06-02 21:44:00,31.19,233.93
2940,584,314,2023-03-24 16:12:00,2023-03-24 16:50:00,47.91,359.32
2941,979,284,2023-08-09 13:14:00,2023-08-09 14:33:00,28.05,210.38
2942,67,246,2023-03-13 13:35:00,2023-03-13 14:40:00,19.45,145.88
2943,58,41,2023-05-17 04:55:00,2023-05-17 05:43:00,25.82,193.65
2944,183,271,2023-02-02 04:13:00,2023-02-02 05:03:00,43.31,324.83
2945,111,378,2023-03-07 20:19:00,2023-03-07 21:17:00,10.43,78.22
2946,398,342,2023-07-23 06:18:00,2023-07-23 07:20:00,26.51,198.83
2947,234,110,2023-12-23 20:53:00,2023-12-23 21:32:00,19.26,144.45
2948,20,297,2023-01-13 16:05:00,2023-01-13 17:05:00,28.49,213.67
2949,84,446,2023-04-10 22:34:00,2023-04-10 23:14:00,34.36,257.7
2950,526,401,2023-10-01 13:37:00,2023-10-01 14:15:00,40.3,302.25
2951,644,197,2023-09-04 10:16:00,2023-09-04 10:56:00,13.62,102.15
2952,385,118,2023-01-22 12:39:00,2023-01-22 13:45:00,25.98,194.85
2953,549,471,2023-03-04 11:35:00,2023-03-04 12:35:00,21.07,158.03
2954,410,146,2023-01-19 12:21:00,2023-01-19 13:15:00,21.53,161.48
2955,682,430,2023-03-05 20:05:00,2023-03-05 21:33:00,38.73,290.47
2956,579,65,2023-02-01 21:33:00,2023-02-01 22:39:00,14.16,106.2
2957,767,91,2023-04-11 06:19:00,2023-04-11 07:05:00,19.55,146.62
2958,278,405,2023-07-31 10:46:00,2023-07-31 11:59:00,18.93,141.97
2959,956,357,2023-10-14 21:01:00,2023-10-14 21:42:00,44.3,332.25
2960,978,255,2023-03-11 14:42:00,2023-03-11 15:47:00,39.02,292.65
2961,211,353,2023-09-03 03:53:00,2023-09-03 04:25:00,35.28,264.6
2962,86,9,2023-01-25 07:21:00,2023-01-25 08:45:00,21.07,158.03
2963,304,372,2023-01-06 13:52:00,2023-01-06 15:09:00,48.35,362.62
2964,639,219,2023-01-28 20:48:00,2023-01-28 21:59:00,40.55,304.12
2965,982,422,2023-09-28 13:41:00,2023-09-28 14:42:00,34.67,260.03
2966,537,331,2023-11-30 03:06:00,2023-11-30 03:42:00,20.64,154.8
2967,407,218,2023-03-29 23:43:00,2023-03-30 00:30:00,14.04,105.3
2968,951,438,2023-02-13 01:19:00,2023-02-13 02:27:00,30.15,226.12
2969,655,207,2023-03-20 03:45:00,2023-03-20 04:59:00,42.09,315.68
2970,427,179,2023-03-07 02:05:00,2023-03-07 03:11:00,17.2,129.0
2971,769,359,2023-03-02 15:35:00,2023-03-02 16:46:00,20.73,155.47
2972,768,159,2023-02-13 13:34:00,2023-02-13 14:52:00,12.53,93.97
2973,983,242,2023-06-28 04:16:00,2023-06-28 05:34:00,36.18,271.35
2974,247,259,2023-09-26 02:09:00,2023-09-26 03:10:00,42.03,315.23
2975,614,326,2023-11-11 13:00:00,2023-11-11 13:37:00,28.7,215.25
2976,475,402,2023-09-28 21:42:00,2023-09-28 22:28:00,10.65,79.88
2977,307,104,2023-05-12 12:46:00,2023-05-12 13:39:00,21.95,164.62
2978,964,418,2023-05-28 15:25:00,2023-05-28 16:16:00,32.06,240.45
2979,418,250,2023-07-03 02:18:00,2023-07-03 03:13:00,16.04,120.3
2980,770,193,2023-11-11 20:26:00,2023-11-11 21:19:00,41.36,310.2
2981,201,421,2023-09-08 00:26:00,2023-09-08 01:43:00,35.03,262.73
2982,84,303,2023-05-06 23:25:00,2023-05-07 00:09:00,25.76,193.2
2983,742,37,2023-10-23 18:40:00,2023-10-23 19:48:00,23.54,176.55
2984,709,287,2023-06-15 19:55:00,2023-06-15 20:33:00,32.51,243.82
2985,315,362,2023-04-30 01:23:00,2023-04-30 02:26:00,22.38,167.85
2986,498,173,2023-01-15 07:28:00,2023-01-15 08:30:00,18.18,136.35
2987,194,193,2023-01-24 00:54:00,2023-01-24 01:48:00,25.35,190.12
2988,220,75,2023-05-27 12:26:00,2023-05-27 13:16:00,43.51,326.32
2989,283,61,2023-09-23 04:12:00,2023-09-23 05:15:00,27.19,203.93
2990,236,267,2023-12-07 17:00:00,2023-12-07 17:40:00,14.03,105.22
2991,36,283,2023-06-03 10:43:00,2023-06-03 11:47:00,18.69,140.18
2992,885,292,2023-02-04 13:52:00,2023-02-04 15:02:00,33.19,248.92
2993,544,115,2023-03-21 19:08:00,2023-03-21 20:33:00,10.85,81.38
2994,759,79,2023-09-02 18:56:00,2023-09-02 20:02:00,34.67,260.03
2995,225,318,2023-10-31 10:43:00,2023-10-31 11:57:00,30.19,226.43
2996,972,31,2023-04-17 01:54:00,2023-04-17 03:09:00,13.84,103.8
2997,767,135,2023-10-24 14:08:00,2023-10-24 15:12:00,29.38,220.35
2998,173,289,2023-09-24 17:18:00,2023-09-24 18:23:00,10.41,78.08
2999,572,435,2023-08-18 13:21:00,2023-08-18 14:10:00,49.28,369.6
3000,77,283,2023-03-11 21:38:00,2023-03-11 23:06:00,11.45,85.88
3001,660,472,2023-11-10 18:48:00,2023-11-10 20:03:00,21.1,158.25
3002,632,436,2023-06-21 20:31:00,2023-06-21 21:36:00,44.83,336.22
3003,136,181,2023-11-01 05:03:00,2023-11-01 06:07:00,17.76,133.2
3004,954,441,2023-08-25 08:19:00,2023-08-25 08:57:00,39.11,293.32
3005,224,454,2023-05-25 03:33:00,2023-05-25 04:18:00,46.74,350.55
3006,163,412,2023-12-18 10:16:00,2023-12-18 10:52:00,44.21,331.57
3007,104,452,2023-02-02 09:45:00,2023-02-02 10:24:00,19.07,143.03
3008,799,150,2023-08-01 20:12:00,2023-08-01 21:35:00,19.8,148.5
3009,616,118,2023-05-18 20:56:00,2023-05-18 21:57:00,21.16,158.7
3010,833,46,2023-12-03 15:52:00,2023-12-03 16:48:00,47.94,359.55
3011,172,430,2023-04-29 02:57:00,2023-04-29 03:39:00,28.78,215.85
3012,105,297,2023-06-15 17:10:00,2023-06-15 18:04:00,45.26,339.45
3013,341,170,2023-12-18 02:15:00,2023-12-18 02:53:00,14.79,110.92
3014,54,151,2023-02-11 12:14:00,2023-02-11 13:37:00,20.41,153.07
3015,556,143,2023-12-07 08:52:00,2023-12-07 09:45:00,49.16,368.7
3016,429,295,2023-01-29 04:13:00,2023-01-29 05:41:00,32.66,244.95
3017,913,168,2023-01-07 12:33:00,2023-01-07 13:03:00,15.82,118.65
3018,268,271,2023-12-08 16:02:00,2023-12-08 17:10:00,20.37,152.78
3019,394,251,2023-03-09 10:38:00,2023-03-09 11:46:00,44.4,333.0
3020,3,248,2023-07-31 03:05:00,2023-07-31 04:35:00,43.7,327.75
3021,796,269,2023-08-23 08:27:00,2023-08-23 09:00:00,15.35,115.12
3022,101,493,2023-10-27 02:08:00,2023-10-27 03:11:00,36.08,270.6
3023,622,80,2023-11-26 10:06:00,2023-11-26 11:34:00,45.76,343.2
3024,944,378,2023-10-24 06:50:00,2023-10-24 07:43:00,30.7,230.25
3025,876,271,2023-11-09 17:05:00,2023-11-09 18:04:00,32.35,242.62
3026,18,11,2023-05-19 08:08:00,2023-05-19 08:48:00,29.72,222.9
3027,704,270,2023-01-30 04:55:00,2023-01-30 05:55:00,33.32,249.9
3028,744,380,2023-08-18 22:49:00,2023-08-19 00:03:00,34.33,257.47
3029,533,191,2023-11-30 05:29:00,2023-11-30 06:59:00,23.75,178.12
3030,333,250,2023-06-08 05:22:00,2023-06-08 06:01:00,48.17,361.28
3031,641,249,2023-02-04 21:54:00,2023-02-04 22:53:00,41.11,308.32
3032,930,108,2023-06-18 02:51:00,2023-06-18 03:44:00,25.71,192.83
3033,320,415,2023-11-29 13:39:00,2023-11-29 14:19:00,24.88,186.6
3034,113,418,2023-07-11 05:59:00,2023-07-11 07:27:00,17.49,131.17
3035,925,493,2023-11-26 00:32:00,2023-11-26 01:49:00,36.57,274.27
3036,375,390,2023-10-25 02:25:00,2023-10-25 03:11:00,42.63,319.73
3037,342,174,2023-10-14 16:50:00,2023-10-14 18:19:00,25.95,194.62
3038,745,55,2023-05-29 17:33:00,2023-05-29 18:33:00,20.94,157.05
3039,396,10,2023-05-19 10:12:00,2023-05-19 11:40:00,36.96,277.2
3040,572,96,2023-02-18 20:58:00,2023-02-18 21:44:00,46.85,351.38
3041,977,430,2023-04-27 09:07:00,2023-04-27 10:29:00,31.65,237.38
3042,391,22,2023-03-10 18:05:00,2023-03-10 19:09:00,47.49,356.18
3043,731,392,2023-04-05 09:13:00,2023-04-05 10:12:00,15.61,117.07
3044,746,101,2023-09-14 17:42:00,2023-09-14 19:05:00,48.65,364.88
3045,480,227,2023-08-02 22:20:00,2023-08-02 23:27:00,11.34,85.05
3046,687,174,2023-05-18 23:47:00,2023-05-19 00:40:00,47.82,358.65
3047,562,177,2023-10-14 11:07:00,2023-10-14 12:26:00,26.31,197.32
3048,569,342,2023-11-07 14:59:00,2023-11-07 15:49:00,21.22,159.15
3049,672,163,2023-12-27 10:50:00,2023-12-27 11:29:00,32.65,244.88
3050,843,20,2023-11-05 01:34:00,2023-11-05 02:07:00,21.79,163.42
3051,927,23,2023-06-01 23:26:00,2023-06-02 00:41:00,33.08,248.1
3052,638,25,2023-03-22 21:14:00,2023-03-22 21:58:00,39.22,294.15
3053,914,215,2023-04-17 04:42:00,2023-04-17 06:10:00,19.59,146.93
3054,816,324,2023-10-10 13:40:00,2023-10-10 14:54:00,32.68,245.1
3055,825,414,2023-12-29 07:51:00,2023-12-29 08:50:00,42.0,315.0
3056,675,246,2023-01-27 05:58:00,2023-01-27 07:09:00,23.35,175.12
3057,296,205,2023-09-21 15:49:00,2023-09-21 16:54:00,27.51,206.33
3058,997,174,2023-01-21 02:21:00,2023-01-21 03:15:00,22.3,167.25
3059,840,476,2023-07-25 02:55:00,2023-07-25 04:01:00,39.54,296.55
3060,719,136,2023-07-16 14:49:00,2023-07-16 15:20:00,44.12,330.9
3061,611,383,2023-10-30 20:31:00,2023-10-30 21:17:00,49.97,374.77
3062,611,454,2023-05-02 20:19:00,2023-05-02 21:22:00,11.25,84.38
3063,844,143,2023-12-18 18:53:00,2023-12-18 19:25:00,47.27,354.53
3064,508,235,2023-12-31 09:01:00,2023-12-31 09:46:00,44.18,331.35
3065,235,199,2023-06-28 15:01:00,2023-06-28 16:30:00,29.49,221.17
3066,630,154,2023-04-13 20:15:00,2023-04-13 21:44:00,30.37,227.78
3067,297,2,2023-03-05 03:01:00,2023-03-05 03:54:00,16.98,127.35
3068,428,53,2023-09-08 00:00:00,2023-09-08 00:46:00,35.21,264.07
3069,432,445,2023-03-04 16:32:00,2023-03-04 17:34:00,22.99,172.42
3070,274,97,2023-01-22 05:30:00,2023-01-22 06:57:00,19.47,146.02
3071,564,55,2023-05-22 11:26:00,2023-05-22 12:04:00,46.77,350.78
3072,173,178,2023-02-01 02:46:00,2023-02-01 03:24:00,28.78,215.85
3073,222,221,2023-12-16 03:35:00,2023-12-16 04:55:00,33.1,248.25
3074,658,67,2023-04-02 02:28:00,2023-04-02 02:58:00,44.55,334.12
3075,395,360,2023-08-24 08:50:00,2023-08-24 10:11:00,19.4,145.5
3076,255,164,2023-07-15 22:31:00,2023-07-15 23:06:00,49.19,368.92
3077,674,27,2023-06-19 13:15:00,2023-06-19 14:29:00,11.33,84.97
3078,552,108,2023-08-24 10:39:00,2023-08-24 11:26:00,48.79,365.93
3079,325,115,2023-04-24 09:00:00,2023-04-24 09:39:00,18.75,140.62
3080,147,96,2023-08-16 08:17:00,2023-08-16 09:16:00,46.22,346.65
3081,742,352,2023-12-28 13:22:00,2023-12-28 14:20:00,33.31,249.83
3082,121,144,2023-07-07 02:34:00,2023-07-07 03:08:00,36.27,272.03
3083,825,331,2023-04-08 03:44:00,2023-04-08 04:31:00,29.31,219.82
3084,338,173,2023-03-18 14:54:00,2023-03-18 16:09:00,44.6,334.5
3085,242,416,2023-08-02 15:18:00,2023-08-02 16:07:00,18.4,138.0
3086,838,40,2023-06-08 20:34:00,2023-06-08 21:08:00,49.76,373.2
3087,769,229,2023-08-01 04:41:00,2023-08-01 05:44:00,39.8,298.5
3088,508,460,2023-06-21 21:32:00,2023-06-21 22:57:00,35.87,269.02
3089,229,405,2023-12-08 21:28:00,2023-12-08 22:53:00,46.82,351.15
3090,97,186,2023-06-29 06:14:00,2023-06-29 07:37:00,27.13,203.47
3091,146,127,2023-01-03 17:24:00,2023-01-03 18:51:00,11.06,82.95
3092,663,481,2023-06-01 15:33:00,2023-06-01 16:06:00,40.34,302.55
3093,405,475,2023-01-05 15:29:00,2023-01-05 16:00:00,27.38,205.35
3094,196,68,2023-10-30 21:57:00,2023-10-30 23:18:00,24.74,185.55
3095,899,486,2023-05-17 11:54:00,2023-05-17 12:56:00,21.85,163.88
3096,424,459,2023-11-26 22:23:00,2023-11-26 23:50:00,17.15,128.62
3097,301,299,2023-05-01 09:04:00,2023-05-01 10:11:00,11.38,85.35
3098,16,343,2023-07-24 10:23:00,2023-07-24 11:48:00,36.1,270.75
3099,2,242,2023-06-29 11:06:00,2023-06-29 11:40:00,35.17,263.78
3100,424,34,2023-06-07 08:51:00,2023-06-07 09:55:00,23.16,173.7
3101,863,180,2023-03-15 01:25:00,2023-03-15 02:43:00,41.13,308.48
3102,35,134,2023-11-25 05:39:00,2023-11-25 06:10:00,44.7,335.25
3103,921,431,2023-03-20 06:39:00,2023-03-20 07:20:00,41.97,314.77
3104,23,381,2023-01-31 03:05:00,2023-01-31 04:03:00,11.64,87.3
3105,426,11,2023-03-11 09:58:00,2023-03-11 10:38:00,32.04,240.3
3106,829,83,2023-08-29 02:35:00,2023-08-29 03:21:00,14.23,106.73
3107,147,481,2023-09-27 14:04:00,2023-09-27 14:36:00,22.14,166.05
3108,966,280,2023-04-28 23:01:00,2023-04-29 00:13:00,22.25,166.88
3109,388,191,2023-08-24 17:46:00,2023-08-24 19:16:00,48.05,360.38
3110,368,195,2023-11-23 00:16:00,2023-11-23 01:15:00,39.16,293.7
3111,318,117,2023-01-20 17:38:00,2023-01-20 19:08:00,22.3,167.25
3112,179,155,2023-01-17 18:34:00,2023-01-17 19:52:00,38.89,291.68
3113,515,265,2023-04-12 18:42:00,2023-04-12 20:06:00,18.98,142.35
